iso3,country,pillar,cluster,action_area,indicator_id,indicator_name,indicator_type,variable_name,question_type,question_text,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,question_order,wib,wiaa,wic,regional_hub,un_region,barometer_region
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.a.SUM_EXISTENCE,sub-question,Existence Question 5 Please summarize your answers to the preceding existence subquestions including the extent of existence,4,summary,"Togo has a comprehensive legal framework for collecting and publishing beneficial ownership information, as outlined by Order No. 025/MEF/SG/OTR/CG (1), Decree No. 2000-091/PR (2), and Decree No. 2012-008/PR (3). These regulations apply nationwide, covering the majority of companies and legal structures, with the exception of independent entrepreneurs under specific tax regimes. The framework mandates the creation of a central register.",,,,,G.COMPANY.BOT.a,51187.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.a.SUM_EXISTENCE.1,supporting question,Please provide the URLs for the evidence that supports the summary provided,4,summary,https://web.archive.org/web/20240710072729/https://cfetogo.tg/uploads/revues/65685b98e285f.pdf (1) https://www.cfetogo.tg/uploads/modeles/5ce99cde7df56.pdf (2) https://investirautogo.tg/media/decr%C3%A9t%20n%C2%B02012-008_pr.pdf (3),,,,,G.COMPANY.BOT.a.SUM_EXISTENCE,51187.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e,section,Elements,2,computed,,,,100.0,75.0,G.COMPANY.BOT,51188.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1,sub-group,"Provisions for definitions, kinds, and fields:",3,computed,,,,40.0,30.0,G.COMPANY.BOT.e,51189,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-OWN,sub-question,Elements Question 1 Definitions cover ownership,4,response,Yes,2.0,1.0,10.0,10.0,G.COMPANY.BOT.e.e1,51190.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-OWN.1,supporting question,If the framework sets a threshold below which a share of ownership does not need to be disclosed please provide it here eg 25,4,supporting,"The framework sets a threshold of 25% ownership. Specifically, for companies, individuals holding at least 25% of the capital are considered beneficiaries and must be disclosed.",,,,,G.COMPANY.BOT.e.e1.DEFN-OWN,51190.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-OWN.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"Article 3, Chapitre 2 of order No. 025/MEF/SG/OTR/CG",,,,,G.COMPANY.BOT.e.e1.DEFN-OWN,51190.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-CONTROL,sub-question,Elements Question 2 Definitions cover control,4,response,Yes,2.0,1.0,10.0,10.0,G.COMPANY.BOT.e.e1,51191.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-CONTROL.1,supporting question,If the framework sets a threshold below which a share of control does not need to be disclosed please provide it here eg 25,4,supporting,"Yes, the framework sets a threshold of 25% control. Individuals who directly or indirectly control at least 25% of an entity's shares or voting rights are considered beneficial owners and must be disclosed",,,,,G.COMPANY.BOT.e.e1.DEFN-CONTROL,51191.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-CONTROL.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"Article 3, Chapter 2",,,,,G.COMPANY.BOT.e.e1.DEFN-CONTROL,51191.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-BENEFIT,sub-question,Elements Question 3 Definitions cover benefiting from,4,response,Yes,2.0,1.0,10.0,10.0,G.COMPANY.BOT.e.e1,51192.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-BENEFIT.1,supporting question,If the framework sets a threshold below which a share of benefit does not need to be disclosed please provide it here eg 25,4,supporting,"Yes, the framework sets a threshold of 25%. Specifically, individuals who hold at least 25% of the capital or benefits in a company are required to be disclosed",,,,,G.COMPANY.BOT.e.e1.DEFN-BENEFIT,51192.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.DEFN-BENEFIT.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"Article 3, Chapitre 2",,,,,G.COMPANY.BOT.e.e1.DEFN-BENEFIT,51192.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e1.EXCEPTIONS,sub-question,Elements Question 4 Rules or processes exist to protect certain natural persons who are beneficial owners from having some or all of their data published,4,response,No,0.0,0.0,10.0,0.0,G.COMPANY.BOT.e.e1,51193.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e2,sub-group,Provisions for data quality:,3,computed,,,,20.0,15.0,G.COMPANY.BOT.e,51194,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e2.VERIFICATION_GENERAL,sub-question,Elements Question 5 The framework requires a verification process,4,response,Yes,2.0,1.0,10.0,10.0,G.COMPANY.BOT.e.e2,51195.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e2.VERIFICATION_GENERAL.1,supporting question,Please briefly explain the verification process used,4,supporting,"The framework requires a verification process. As stated in Article 25 (Chapter 6) of Order No. 025/MEF/SG/OTR/CG, the administration fiscale (tax authority) has the authority to verify compliance with obligations, including reviewing and validating the accuracy of data on beneficial owners. This includes requesting additional information or documents and conducting audits to ensure the correctness of the information provided. Furthermore, incomplete or non-compliant declarations are explicitly subject to rejection (Article 22, Chapitre 6), highlighting an active verification process.",,,,,G.COMPANY.BOT.e.e2.VERIFICATION_GENERAL,51195.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e2.VERIFICATION_GENERAL.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The verification process is referenced in Article 22, which mandates rejection of incomplete declarations, and Article 25, which grants the tax authority the power to audit and verify submitted information.",,,,,G.COMPANY.BOT.e.e2.VERIFICATION_GENERAL,51195.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e2.AGENCY_GENERAL,sub-question,Elements Question 6 The framework empowers an agency or official to ensure the accurate and timely collection and publication of required data,4,response,Partially ,1.0,0.5,10.0,5.0,G.COMPANY.BOT.e.e2,51196.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e2.AGENCY_GENERAL.1,supporting question,Please explain your Partially response,4,supporting,"The framework empowers the Administration Fiscale to ensure the accurate and timely collection of data through audits, rejection of incomplete declarations (Article 22), and sanctions for noncompliance (Article 23). However, it does not explicitly mandate the publication of the data, which limits its scope.",,,,,G.COMPANY.BOT.e.e2.AGENCY_GENERAL,51196.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e2.AGENCY_GENERAL.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 22 and Article 23 refer to the powers for data collection and sanctions.,,,,,G.COMPANY.BOT.e.e2.AGENCY_GENERAL,51196.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3,sub-group,Provisions for collection and access:,3,computed,,,,40.0,30.0,G.COMPANY.BOT.e,51197,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.DIGITAL_COL,sub-question,Elements Question 7 The framework supports the digital collection of data,4,response,Yes,2.0,1.0,10.0,10.0,G.COMPANY.BOT.e.e3,51198.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.DIGITAL_COL.2,supporting question,Does the framework support the collection of structured data? Please explain your response,4,supporting,"The framework supports structured data collection, as Article 11 lists specific components required in declarations, including names, nationalities, identification numbers, registration details, and addresses. These standardized fields ensure the data is collected in a structured, organized format suitable for analysis and verification.",,,,,G.COMPANY.BOT.e.e3.DIGITAL_COL,51198.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.DIGITAL_COL.3,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 11 refers to the structured collection of data.,,,,,G.COMPANY.BOT.e.e3.DIGITAL_COL,51198.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.TIMELY,sub-question,Elements Question 8 The framework requires that data is regularly updated,4,response,Yes,2.0,1.0,10.0,10.0,G.COMPANY.BOT.e.e3,51199.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.TIMELY.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,Article 17 (Chapitre 5) mandates that updates must be made during annual declarations and within one month of any significant change affecting the information on beneficial owners.,,,,,G.COMPANY.BOT.e.e3.TIMELY,51199.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.REGISTER,sub-question,Elements Question 9 The framework requires beneficial ownership data to be collected in a central register or database,4,response,Yes,2.0,1.0,10.0,10.0,G.COMPANY.BOT.e.e3,51200.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.REGISTER.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"The framework mandates the collection of beneficial ownership data in a central register. Article 20 of Order No. 025/MEF/SG/OTR/CG requires that all beneficial ownership information be collected and maintained in a central register managed by the fiscal administration. This central register is accessible to authorized parties, such as law enforcement or other relevant authorities, providing a unified access point for the data.",,,,,G.COMPANY.BOT.e.e3.REGISTER,51200.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.e3.PUBLIC_ACCESS,sub-question,Elements Question 10 The framework discusses public access to the data,4,response,No,0.0,0.0,10.0,0.0,G.COMPANY.BOT.e.e3,51201.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e,sub-group,Elements summary:,3,summary,,,,,,G.COMPANY.BOT.e,51202,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.SUM_ELEMENTS,sub-question,Elements Question 11 Please summarize your answers to the preceding element subquestions,4,summary,"The framework defines beneficial ownership thresholds (25%) and includes provisions for control but lacks clarity on protections for individuals at risk. It supports structured data collection and mandates regular updates through annual declarations and changes within a month. While digital submission is allowed, paper forms are also accepted. Data is collected in a central register managed by the tax authority, with verification processes in place. However, the framework does not address public access to the data, focusing solely on internal use by authorized entities.",,,,,G.COMPANY.BOT.e,51203.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Company Information,Beneficial Ownership,G.COMPANY.BOT,Governance (CI): Beneficial ownership,Primary,G.COMPANY.BOT.e.SUM_ELEMENTS.1,supporting question,Please provide the URLs for the evidence that supports the summary provided,4,summary,https://web.archive.org/web/20240710072729/https://cfetogo.tg/uploads/revues/65685b98e285f.pdf (1),,,,,G.COMPANY.BOT.e.SUM_ELEMENTS,51203.0,0.0321,0.5,0.3334,LDRI (Africa),Western Africa,Africa
